loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,debt_settlement_flag_date
15000,15000,14994.464718936735,36 months,10.38,486.69,B,B1,Town Care Dental,7 years,MORTGAGE,70000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Denisse Debt Consolidation,328xx,FL,7.49,0.0,Jan-2000,1.0,43.0,,12.0,0.0,13887,29.8,28.0,f,0.0,0.0,17522.00329279071,17514.71,15000.0,2522.0,0.0,0.0,0.0,Jul-2013,500.73,,Jul-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,14.35,206.09,C,C4,RedVentures,4 years,RENT,72000.0,Not Verified,Jul-2010,Charged Off,n,debt_consolidation,The First Start to a New Life,331xx,FL,9.9,0.0,Aug-2003,0.0,30.0,,6.0,0.0,4787,34.3,12.0,f,0.0,0.0,2267.090000000003,2267.09,1413.02,640.58,0.0,213.49,2.27,May-2011,206.09,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,4000.0,36 months,17.93,144.47,E,E5,State Farm Insurance,10+ years,RENT,108000.0,Verified,Jul-2010,Charged Off,n,major_purchase,Corvair Purchase,940xx,CA,23.14,0.0,Sep-1997,1.0,,,25.0,0.0,34351,92.4,41.0,f,0.0,0.0,3033.87,3033.87,2067.61,960.59,0.0,5.67,0.0,Apr-2012,144.47,,May-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,24850.0,60 months,16.82,618.9,E,E2,Healthfirst,10+ years,RENT,139900.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consildation,113xx,NY,12.89,0.0,Apr-1995,0.0,,,14.0,0.0,53780,68.8,36.0,f,0.0,0.0,36594.381304232505,36374.82,25000.0,11594.38,0.0,0.0,0.0,Aug-2014,6950.84,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,4000.0,60 months,11.86,88.7,B,B5,Wells Fargo Insurance Services,10+ years,RENT,60000.0,Source Verified,Jul-2010,Fully Paid,n,credit_card,Chase,907xx,CA,15.6,0.0,Feb-1997,0.0,,,13.0,0.0,28379,79.3,28.0,f,0.0,0.0,4777.385809202696,4777.39,4000.0,777.39,0.0,0.0,0.0,Jun-2012,2831.83,,Jul-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
24000,21475,21475.0,60 months,13.61,495.36,C,C2,US Navy ,10+ years,MORTGAGE,79200.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,debt consolidation,919xx,CA,6.39,0.0,Jan-2001,1.0,,,4.0,0.0,3056,30.3,7.0,f,0.0,0.0,26514.676997543917,26514.68,21475.0,5039.68,0.0,0.0,0.0,Aug-2012,4644.97,,Apr-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,15775,15775.0,60 months,11.49,346.86,B,B4,ADP,< 1 year,OWN,90000.0,Source Verified,Jul-2010,Fully Paid,n,small_business,Expansion of Thriving Business,774xx,TX,24.12,0.0,Oct-1993,2.0,,,6.0,0.0,1418,17.7,22.0,f,0.0,0.0,18306.1734193587,18306.17,15775.0,2531.17,0.0,0.0,0.0,Feb-2012,12080.34,,Feb-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3000,3000,3000.0,36 months,16.45,106.14,E,E1,the childrens courtyard,5 years,RENT,32400.0,Not Verified,Jul-2010,Fully Paid,n,other,Other loan,773xx,TX,0.0,0.0,Jun-1996,1.0,56.0,,3.0,0.0,0,0.0,9.0,f,0.0,0.0,3851.716917356673,3851.72,3000.0,821.72,29.999999966078,0.0,0.0,Jul-2013,114.05,,Jul-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3200,3200,3175.0,36 months,11.86,106.08,B,B5,Bare Back Grill Gaslamp,2 years,RENT,30000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,921xx,CA,22.36,0.0,Dec-2002,0.0,,,5.0,0.0,1861,93.0,16.0,f,0.0,0.0,3803.755371133501,3774.04,3200.0,603.76,0.0,0.0,0.0,Feb-2013,637.18,,Sep-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,9750.0,36 months,7.88,312.82,A,A5,Entergy Nuclear Northeast,3 years,RENT,120000.0,Verified,Jul-2010,Fully Paid,n,wedding,pumpkin,108xx,NY,2.95,0.0,Sep-2001,3.0,32.0,,9.0,0.0,1156,8.9,15.0,f,0.0,0.0,10531.8668843589,10268.57,10000.0,531.87,0.0,0.0,0.0,Apr-2011,8034.34,,Dec-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8400,8400,8400.0,36 months,13.61,285.51,C,C2,Pro-unlimited,< 1 year,RENT,65280.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Free,944xx,CA,22.19,0.0,May-1996,1.0,28.0,,13.0,0.0,19165,59.3,18.0,f,0.0,0.0,10269.0407679015,10269.04,8400.0,1869.04,0.0,0.0,0.0,May-2013,884.34,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
1500,1500,1500.0,36 months,11.12,49.2,B,B3,community action comission,10+ years,RENT,31200.0,Source Verified,Jul-2010,Fully Paid,n,major_purchase,summer,934xx,CA,0.65,1.0,Dec-1999,0.0,20.0,,11.0,0.0,524,30.8,21.0,f,0.0,0.0,1771.0804285243921,1771.08,1500.0,271.08,0.0,0.0,0.0,Jul-2013,49.09,,Jun-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,11875.0,36 months,7.88,375.38,A,A5,American International Group,2 years,RENT,74000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Financial Independence ,070xx,NJ,16.67,0.0,Jul-2000,1.0,,,17.0,0.0,9455,39.9,35.0,f,0.0,0.0,13514.159283795501,13373.39,12000.0,1514.16,0.0,0.0,0.0,Jul-2013,391.13,,Feb-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20500,20500,20400.0,36 months,18.67,748.04,F,F2,Bank of America,4 years,MORTGAGE,100000.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Erichelle Credit Card Consolidation,913xx,CA,15.36,0.0,Sep-1993,0.0,72.0,,9.0,0.0,21641,92.5,37.0,f,0.0,0.0,26932.223181447796,26800.85,20500.0,6432.22,0.0,0.0,0.0,Jul-2013,781.34,,Mar-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18000,18000,17886.637602582843,36 months,7.88,563.06,A,A5,CCC Information Services,10+ years,RENT,55000.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,601xx,IL,17.63,0.0,Sep-1986,0.0,,,8.0,0.0,26175,66.3,26.0,f,0.0,0.0,19598.825764493202,19473.56,18000.0,1598.83,0.0,0.0,0.0,Dec-2011,10602.71,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19318.171877644185,36 months,10.38,648.92,B,B1,California Pacific Medical Center,< 1 year,RENT,75000.0,Verified,Jul-2010,Fully Paid,n,other,Wedding Loan,945xx,CA,1.14,0.0,Jul-2002,0.0,,,8.0,0.0,1565,16.0,13.0,f,0.0,0.0,21847.586507802294,21098.05,20000.0,1847.59,0.0,0.0,0.0,Mar-2012,4530.31,,Mar-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,25000.0,36 months,11.86,828.69,B,B5,Total Petrochemicals,10+ years,MORTGAGE,115000.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,Wrangler,773xx,TX,22.28,0.0,Nov-1993,0.0,,,17.0,0.0,55508,43.4,40.0,f,0.0,0.0,25724.055908749102,25724.06,25000.0,724.06,0.0,0.0,0.0,Oct-2010,24071.8,,Jun-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14000,14000,13475.0,36 months,14.35,480.88,C,C4,Picture Head LLC,5 years,RENT,56000.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,No Debt,926xx,CA,11.91,0.0,Jul-1998,3.0,,,6.0,0.0,12324,47.4,8.0,f,0.0,0.0,17141.9223458658,16499.1,14000.0,3141.92,0.0,0.0,0.0,Feb-2013,356.98,,Feb-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
16000,16000,16000.0,60 months,13.61,369.07,C,C2,American Express,3 years,MORTGAGE,100000.0,Source Verified,Jul-2010,Fully Paid,n,wedding,Wedding Honeymoon Loan,101xx,NY,3.84,0.0,Feb-2002,0.0,,,5.0,0.0,7025,50.2,9.0,f,0.0,0.0,21672.2309431626,21672.23,16000.0,5672.23,0.0,0.0,0.0,Apr-2014,5481.29,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,9400.0,36 months,7.88,312.82,A,A5,calypso technology,8 years,MORTGAGE,105000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,debt free,945xx,CA,9.15,0.0,Mar-2002,2.0,,,10.0,0.0,30300,37.4,37.0,f,0.0,0.0,10839.382194321,10189.03,10000.0,839.38,0.0,0.0,0.0,Dec-2011,17.84,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3000,3000,2975.0,36 months,11.12,98.39,B,B3,"KS Industries, LP",2 years,RENT,28800.0,Not Verified,Jul-2010,Fully Paid,n,credit_card,Credit Card Payoff,933xx,CA,8.14,0.0,Nov-2004,1.0,,,11.0,0.0,3145,44.9,11.0,f,0.0,0.0,3533.0681314421995,3503.63,3000.0,533.07,0.0,0.0,0.0,Mar-2013,493.96,,Mar-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,19881.977614545263,36 months,11.49,659.43,B,B4,Oracle,4 years,MORTGAGE,102000.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Axing the APR,941xx,CA,16.8,0.0,Dec-1990,0.0,,,9.0,0.0,49692,89.3,22.0,f,0.0,0.0,23510.551234749102,23360.26,20000.0,3510.55,0.0,0.0,0.0,May-2013,534.19,,Jan-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7750,7750,7725.0,36 months,11.12,254.17,B,B3,Bishop Police Department,4 years,MORTGAGE,85000.0,Not Verified,Jul-2010,Fully Paid,n,moving,Moving and Relocatio,935xx,CA,21.37,0.0,Apr-1999,2.0,,,7.0,0.0,20031,72.3,22.0,f,0.0,0.0,9150.7846889309,9121.27,7750.0,1400.78,0.0,0.0,0.0,Jul-2013,289.18,,Jan-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18000,18000,16662.73640568797,36 months,7.51,560.0,A,A4,Lee County Sheriff Dept,10+ years,MORTGAGE,95004.0,Verified,Jul-2010,Fully Paid,n,other,LOAN,339xx,FL,10.02,0.0,Oct-1986,1.0,,,13.0,0.0,17769,24.3,34.0,f,0.0,0.0,20127.056846976906,18591.05,18000.0,2127.06,0.0,0.0,0.0,Mar-2013,2815.62,,Aug-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,5950.0,36 months,13.98,205.01,C,C3,Fidelity National Financial,10+ years,MORTGAGE,74778.0,Source Verified,Jul-2010,Fully Paid,n,moving,move parents,322xx,FL,20.25,0.0,May-1998,0.0,79.0,,20.0,0.0,16879,65.9,42.0,f,0.0,0.0,7381.010312991501,7319.5,6000.0,1381.01,0.0,0.0,0.0,Jul-2013,222.57,,Jan-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,4950.0,60 months,16.45,122.79,E,E1,Kaiser Permanente,2 years,OWN,48000.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,917xx,CA,9.5,0.0,Oct-1999,0.0,,,6.0,0.0,2587,95.8,12.0,f,0.0,0.0,7244.0152687769,7171.58,5000.0,2244.02,0.0,0.0,0.0,Jul-2014,1482.63,,May-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11200,11200,11175.0,36 months,13.98,382.69,C,C3,NJ TRANSIT Corp.,10+ years,RENT,100016.0,Not Verified,Jul-2010,Fully Paid,n,other,Family Fund,070xx,NJ,11.04,0.0,Jun-1984,2.0,30.0,,15.0,0.0,13747,24.7,27.0,f,0.0,0.0,13446.8388209596,13416.82,11200.0,2246.84,0.0,0.0,0.0,Jul-2012,4662.29,,Jun-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
1600,1600,1600.0,36 months,13.98,54.67,C,C3,,4 years,RENT,48000.0,Not Verified,Jul-2010,Fully Paid,n,moving,Moving,333xx,FL,17.63,0.0,Feb-2001,0.0,,,7.0,0.0,4499,75.0,17.0,f,0.0,0.0,1968.2250996372,1968.23,1600.0,368.23,0.0,0.0,0.0,Jul-2013,58.57,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3000,3000,2950.0,36 months,11.49,98.92,B,B4,Anker Management Corp.,10+ years,RENT,47004.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,dloan,104xx,NY,3.57,0.0,Sep-2001,1.0,67.0,,9.0,0.0,3748,63.6,14.0,f,0.0,0.0,3560.9198018333,3501.57,3000.0,560.92,0.0,0.0,0.0,Jul-2013,105.0,,Dec-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3500,3500,3475.0,36 months,11.86,116.02,B,B5,Eastern IL University,5 years,RENT,60000.0,Not Verified,Jul-2010,Fully Paid,n,major_purchase,bucket truck,619xx,IL,2.72,0.0,Dec-1996,1.0,,91.0,5.0,1.0,5059,46.0,10.0,f,0.0,0.0,4177.0494800548995,4147.21,3500.0,677.05,0.0,0.0,0.0,Jul-2013,130.4,,Jul-2013,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
14000,14000,13950.0,36 months,11.12,459.14,B,B3,Student Ministries  Inc.,8 years,OWN,60000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation ,787xx,TX,6.78,1.0,Dec-1990,0.0,11.0,,5.0,0.0,13944,53.0,10.0,f,0.0,0.0,16530.315711533898,16471.28,14000.0,2530.32,0.0,0.0,0.0,Jul-2013,520.76,,Jul-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,24900.0,36 months,15.21,869.21,D,D2,Wells Fargo,10+ years,RENT,170000.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Payoff High Interest Rate Cards,133xx,NY,17.25,0.0,Jan-1994,0.0,,,6.0,0.0,62950,79.3,23.0,f,0.0,0.0,31184.6580263758,31059.92,25000.0,6184.66,0.0,0.0,0.0,Mar-2013,4318.39,,Apr-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18000,12750,12654.135661858452,60 months,11.86,282.72,B,B5,Bank Of America,1 year,RENT,40000.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Credit Card Payoff,115xx,NY,22.38,0.0,Aug-2002,0.0,,,7.0,0.0,10293,77.4,14.0,f,0.0,0.0,15857.612593548898,15717.87,12750.0,3107.61,0.0,0.0,0.0,May-2013,257.5,,May-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
24000,15875,15575.0,60 months,11.86,352.01,B,B5,,,MORTGAGE,85000.0,Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,760xx,TX,19.98,0.0,Jun-1992,3.0,,,10.0,0.0,33383,50.6,55.0,f,0.0,0.0,16932.167121427003,16612.19,15875.0,1057.17,0.0,0.0,0.0,Mar-2011,8.53,,Mar-2011,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8400,8400,8350.0,60 months,13.98,195.37,C,C3,Strategic Financial Group of California,5 years,RENT,72000.0,Not Verified,Jul-2010,Charged Off,n,educational,FREEDOM!,950xx,CA,15.02,0.0,Nov-2000,2.0,,,11.0,0.0,12654,69.5,17.0,f,0.0,0.0,1904.39,1893.07,811.35,749.13,0.0,343.91,3.37,Mar-2011,195.37,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8800,8800,8800.0,60 months,17.19,219.61,E,E3,ProCourier Inc,4 years,RENT,65000.0,Verified,Jul-2010,Charged Off,n,credit_card,Card CarFix ,916xx,CA,3.21,0.0,Apr-1995,0.0,,85.0,2.0,1.0,3412,97.5,9.0,f,0.0,0.0,10104.37,10104.37,5666.18,3972.58,0.0,465.61,4.4152999987,Mar-2014,219.61,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
2500,2500,2475.0,60 months,15.95,60.73,D,D4,macys,4 years,RENT,13000.0,Source Verified,Jul-2010,Fully Paid,n,other,personal,913xx,CA,7.75,0.0,Jun-2007,2.0,,,2.0,0.0,366,36.6,3.0,f,0.0,0.0,3643.69,3607.25,2500.0,1143.69,0.0,0.0,0.0,Jul-2015,69.47,,Jun-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14000,11300,11250.0,60 months,15.58,272.28,D,D3,Atmos Energy,2 years,MORTGAGE,50000.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation,750xx,TX,20.98,0.0,Jun-1993,0.0,,,22.0,0.0,7250,49.3,34.0,f,0.0,0.0,16313.5262244212,16241.34,11300.0,5013.53,0.0,0.0,0.0,Jul-2015,217.43,,Jul-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,7850.0,36 months,7.88,250.25,A,A5,community care systems,10+ years,MORTGAGE,57996.0,Not Verified,Jul-2010,Fully Paid,n,other,personal,604xx,IL,3.97,0.0,Jul-1998,1.0,28.0,,5.0,0.0,7117,44.2,20.0,f,0.0,0.0,9009.3893216915,8840.46,8000.0,1009.39,0.0,0.0,0.0,Jul-2013,259.93,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10200,10200,10200.0,60 months,16.32,249.79,D,D5,Convergys Corporation,2 years,MORTGAGE,75996.0,Verified,Jul-2010,Fully Paid,n,home_improvement,Home Improvement,335xx,FL,16.07,1.0,Apr-1996,0.0,16.0,,7.0,0.0,5023,96.6,30.0,f,0.0,0.0,14986.649675311399,14986.65,10200.0,4786.65,0.0,0.0,0.0,Jul-2015,265.78,,Jul-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8400,8400,8400.0,36 months,7.88,262.77,A,A5,Film Independent,1 year,MORTGAGE,70000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,900xx,CA,13.1,0.0,Aug-1993,0.0,35.0,,16.0,0.0,13722,58.4,41.0,f,0.0,0.0,9206.0797561534,9206.08,8400.0,806.08,0.0,0.0,0.0,Feb-2012,4480.35,,Jul-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,3975.0,36 months,6.76,123.07,A,A2,Hanley Wood Market Intelligence,< 1 year,RENT,26000.0,Not Verified,Jul-2010,Fully Paid,n,major_purchase,ktm,926xx,CA,10.62,0.0,Sep-1985,1.0,,,7.0,0.0,30,0.2,10.0,f,0.0,0.0,4182.161859587,4156.02,4000.0,182.16,0.0,0.0,0.0,Apr-2011,3201.83,,Feb-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
17000,17000,17000.0,36 months,16.82,604.58,E,E2,Newmark Knight Frank,7 years,RENT,49896.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Clean Slate 2010!,112xx,NY,10.8,0.0,Apr-2005,0.0,,,8.0,0.0,15703,94.0,11.0,f,0.0,0.0,20937.626924668504,20937.63,17000.0,3937.63,0.0,0.0,0.0,May-2012,8279.11,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
1750,1750,1750.0,36 months,6.76,53.85,A,A2,office depot-,4 years,RENT,12996.0,Source Verified,Jul-2010,Fully Paid,n,major_purchase,credit card purchase,902xx,CA,7.48,0.0,Jan-1997,0.0,,,6.0,0.0,2867,16.7,6.0,f,0.0,0.0,1813.7574906020002,1813.76,1750.0,63.76,0.0,0.0,0.0,Feb-2011,1491.47,,Nov-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,15.21,208.61,D,D2,The Provident Bank,10+ years,RENT,75000.0,Source Verified,Jul-2010,Fully Paid,n,other,Butch1234,070xx,NJ,13.81,0.0,Jan-1991,1.0,48.0,,11.0,0.0,7092,76.3,18.0,f,0.0,0.0,7510.474421658399,7510.47,6000.0,1510.47,0.0,0.0,0.0,Jul-2013,232.43,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,9975.0,36 months,7.88,312.82,A,A5,Thomson Reuters,5 years,RENT,40000.0,Source Verified,Jul-2010,Fully Paid,n,credit_card,Credit Card Loan,112xx,NY,23.7,1.0,Apr-1983,0.0,16.0,,18.0,0.0,10107,18.4,27.0,f,0.0,0.0,11261.699296017,11233.55,10000.0,1261.7,0.0,0.0,0.0,Jul-2013,323.11,,Jul-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5125,5125,5125.0,36 months,11.86,169.89,B,B5,First Data,2 years,RENT,60000.0,Not Verified,Jul-2010,Fully Paid,n,credit_card,Citi Card,303xx,FL,10.16,0.0,Nov-1997,0.0,34.0,,6.0,0.0,12674,81.2,17.0,f,0.0,0.0,6106.2309866754,6106.23,5125.0,981.23,0.0,0.0,0.0,Apr-2013,689.25,,Jul-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,60 months,16.82,148.54,E,E2,Genius Day School,2 years,RENT,34800.0,Verified,Jul-2010,Fully Paid,n,other,education loan,331xx,FL,24.26,1.0,Jan-2005,0.0,21.0,,13.0,0.0,0,0.0,14.0,f,0.0,0.0,8911.9700107746,8911.97,6000.0,2911.97,0.0,0.0,0.0,Jul-2015,177.68,,Jul-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,3950.0,36 months,11.49,131.89,B,B4,Jims Music Center,7 years,OWN,35004.0,Source Verified,Jul-2010,Fully Paid,n,major_purchase,Personal Loan,926xx,CA,1.1,0.0,Aug-2002,0.0,,,2.0,0.0,1065,9.5,12.0,f,0.0,0.0,4467.7729928469,4411.93,4000.0,467.77,0.0,0.0,0.0,Oct-2011,1726.52,,Oct-2011,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4800,4800,4800.0,36 months,7.14,148.52,A,A3,Silver Spring Networks,< 1 year,RENT,77000.0,Not Verified,Jul-2010,Fully Paid,n,major_purchase,Car Loan,940xx,CA,16.39,0.0,Nov-2002,0.0,,,8.0,0.0,9131,23.7,11.0,f,0.0,0.0,5338.002695680799,5338.0,4800.0,538.0,0.0,0.0,0.0,Mar-2013,738.09,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,6.76,246.14,A,A2,"Doctor M. Media, LLC",2 years,MORTGAGE,125000.0,Source Verified,Jul-2010,Fully Paid,n,major_purchase,Craig's 1998 E300TD,902xx,CA,7.29,0.0,Sep-1988,1.0,,,7.0,0.0,1979,47.1,23.0,f,0.0,0.0,8861.186307035,8861.19,8000.0,861.19,0.0,0.0,0.0,Jul-2013,257.66,,Nov-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
5000,5000,5000.0,36 months,10.38,162.23,B,B1,Crowne Plaza hotel Englewood,7 years,RENT,69996.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Home loan,100xx,NY,11.64,0.0,Mar-2001,2.0,26.0,,16.0,0.0,5054,8.5,60.0,f,0.0,0.0,5840.4061763678,5840.41,5000.0,840.41,0.0,0.0,0.0,Jul-2013,164.19,,Feb-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
1500,1500,1500.0,36 months,7.88,46.93,A,A5,gunn infiniti,7 years,MORTGAGE,65004.0,Not Verified,Jul-2010,Fully Paid,n,major_purchase,victor's loan,782xx,TX,4.14,0.0,May-1999,1.0,34.0,,10.0,0.0,7171,38.3,22.0,f,0.0,0.0,1687.4791391157999,1687.48,1500.0,187.48,0.0,0.0,0.0,Apr-2013,188.65,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
2000,2000,2000.0,36 months,13.98,68.34,C,C3,Larsan Enterprises,< 1 year,RENT,33600.0,Not Verified,Jul-2010,Fully Paid,n,moving,ourmovehome,920xx,CA,4.32,0.0,Mar-2007,2.0,,,2.0,0.0,0,0.0,3.0,f,0.0,0.0,2491.12457455159,2491.12,2000.0,461.12,30.000000001198,0.0,0.0,Jul-2013,73.15,,Jul-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10500,10500,7607.64,36 months,15.58,366.98,D,D3,HUB,< 1 year,RENT,50000.0,Not Verified,Jul-2010,Charged Off,n,other,Personal Loan,762xx,TX,20.95,0.0,Nov-2000,1.0,31.0,,9.0,0.0,5236,59.5,23.0,f,0.0,0.0,733.96,732.0,463.81,269.37,0.0,0.78,0.0,Sep-2010,366.98,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11200,11200,11150.0,60 months,15.95,272.07,D,D4,Ector County Independent School District,3 years,RENT,48000.0,Source Verified,Jul-2010,Fully Paid,n,debt_consolidation,Paying off my Credit Cards! Yay!!!!!,797xx,TX,19.7,0.0,Jan-1997,0.0,,,11.0,0.0,10456,82.3,11.0,f,0.0,0.0,16323.7300199771,16250.86,11200.0,5123.73,0.0,0.0,0.0,Jul-2015,300.56,,Jul-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,9925.0,60 months,13.98,232.58,C,C3,Harris Bank,4 years,RENT,29000.0,Not Verified,Jul-2010,Fully Paid,n,debt_consolidation,Angie,605xx,IL,13.66,0.0,Aug-1998,3.0,,,5.0,0.0,7232,96.4,16.0,f,0.0,0.0,11305.184466160501,11220.4,10000.0,1305.19,0.0,0.0,0.0,Jul-2011,8751.62,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
